module	path	ast_fanin	text_mentions	distributions	core_by_threshold	undercounted	in_core_paths
parrot.observability.cost.calculator	packages/ai-parrot/src/parrot/observability/cost/calculator.py	65	6	ai-parrot,ai-parrot-integrations,ai-parrot-server	True	False	False
parrot.voice.transcriber.faster_whisper_backend	packages/ai-parrot-integrations/src/parrot/voice/transcriber/faster_whisper_backend.py	65	3	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools,parrot-formdesigner	True	False	False
parrot.knowledge.pageindex.store	packages/ai-parrot/src/parrot/knowledge/pageindex/store.py	64	4	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.knowledge.wiki.search	packages/ai-parrot/src/parrot/knowledge/wiki/search.py	64	6	ai-parrot,ai-parrot-integrations,ai-parrot-tools	True	False	False
parrot.loaders.ebook	packages/ai-parrot/src/parrot/loaders/ebook.py	63	7	ai-parrot,ai-parrot-integrations,ai-parrot-loaders,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.flows.dev_loop.test_scope.datatypes	packages/ai-parrot/src/parrot/flows/dev_loop/test_scope/datatypes.py	62	1	ai-parrot,ai-parrot-integrations	True	False	False
parrot.knowledge.pageindex.pdf_to_markdown	packages/ai-parrot/src/parrot/knowledge/pageindex/pdf_to_markdown.py	62	0	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.voice.transcriber.openai_backend	packages/ai-parrot-integrations/src/parrot/voice/transcriber/openai_backend.py	62	1	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot_tools.scraping.models	packages/ai-parrot-tools/src/parrot_tools/scraping/models.py	62	7	ai-parrot,ai-parrot-integrations,ai-parrot-loaders,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.knowledge.pageindex.builder	packages/ai-parrot/src/parrot/knowledge/pageindex/builder.py	61	1	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.knowledge.pageindex.okf.migrate	packages/ai-parrot/src/parrot/knowledge/pageindex/okf/migrate.py	61	2	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.knowledge.pageindex.prompts	packages/ai-parrot/src/parrot/knowledge/pageindex/prompts.py	61	0	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.voice.transcriber.moonshine_backend	packages/ai-parrot-integrations/src/parrot/voice/transcriber/moonshine_backend.py	61	0	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.flows.dev_loop.test_scope.mirror	packages/ai-parrot/src/parrot/flows/dev_loop/test_scope/mirror.py	60	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.test_scope.policy	packages/ai-parrot/src/parrot/flows/dev_loop/test_scope/policy.py	60	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.knowledge.pageindex.ebook	packages/ai-parrot/src/parrot/knowledge/pageindex/ebook.py	60	1	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.knowledge.pageindex.ingest	packages/ai-parrot/src/parrot/knowledge/pageindex/ingest.py	60	0	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.knowledge.pageindex.md_builder	packages/ai-parrot/src/parrot/knowledge/pageindex/md_builder.py	60	1	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.knowledge.pageindex.tree_ops	packages/ai-parrot/src/parrot/knowledge/pageindex/tree_ops.py	60	1	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.observability.recorders.run_ledger	packages/ai-parrot/src/parrot/observability/recorders/run_ledger.py	60	3	ai-parrot,ai-parrot-integrations,ai-parrot-server	True	False	False
parrot.observability.recorders.subscriber	packages/ai-parrot/src/parrot/observability/recorders/subscriber.py	60	3	ai-parrot,ai-parrot-integrations,ai-parrot-server	True	False	False
parrot.voice.transcriber.transcriber	packages/ai-parrot-integrations/src/parrot/voice/transcriber/transcriber.py	60	3	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.knowledge.pageindex.toolkit	packages/ai-parrot/src/parrot/knowledge/pageindex/toolkit.py	59	10	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.flows.dev_loop.test_scope.context	packages/ai-parrot/src/parrot/flows/dev_loop/test_scope/context.py	58	2	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.test_scope.contract	packages/ai-parrot/src/parrot/flows/dev_loop/test_scope/contract.py	58	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.test_scope.impact	packages/ai-parrot/src/parrot/flows/dev_loop/test_scope/impact.py	58	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.test_scope.planner	packages/ai-parrot/src/parrot/flows/dev_loop/test_scope/planner.py	58	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.knowledge.graphindex.extractors.code	packages/ai-parrot/src/parrot/knowledge/graphindex/extractors/code.py	58	4	ai-parrot,ai-parrot-integrations,ai-parrot-tools	True	False	False
parrot.knowledge.graphindex.sqlite_reader	packages/ai-parrot/src/parrot/knowledge/graphindex/sqlite_reader.py	58	3	ai-parrot,ai-parrot-integrations,ai-parrot-tools	True	False	False
parrot.voice.transcriber	packages/ai-parrot-integrations/src/parrot/voice/transcriber/__init__.py	58	15	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.a2a.client	packages/ai-parrot/src/parrot/a2a/client.py	57	1	ai-parrot,ai-parrot-integrations,ai-parrot-server	True	False	False
parrot.flows.dev_loop._subagent_defs	packages/ai-parrot/src/parrot/flows/dev_loop/_subagent_defs.py	57	5	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.dispatchers._shared	packages/ai-parrot/src/parrot/flows/dev_loop/dispatchers/_shared.py	57	11	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.sdd_coder.complexity_models	packages/ai-parrot/src/parrot/flows/dev_loop/sdd_coder/complexity_models.py	57	5	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.test_scope.select	packages/ai-parrot/src/parrot/flows/dev_loop/test_scope/select.py	57	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.tools.repo.confinement	packages/ai-parrot/src/parrot/tools/repo/confinement.py	57	4	ai-parrot,ai-parrot-integrations,ai-parrot-tools	True	False	False
parrot.knowledge.wiki.ledger.coder_feedback	packages/ai-parrot/src/parrot/knowledge/wiki/ledger/coder_feedback.py	56	4	ai-parrot,ai-parrot-integrations	True	False	False
parrot.outputs.cards.renderer	packages/ai-parrot/src/parrot/outputs/cards/renderer.py	56	1	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools,ai-parrot-visualizations	True	False	False
parrot.outputs.formats.text	packages/ai-parrot/src/parrot/outputs/formats/text.py	56	1	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot_tools.scraping.options	packages/ai-parrot-tools/src/parrot_tools/scraping/options.py	56	0	ai-parrot,ai-parrot-integrations,ai-parrot-loaders,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.a2a.mesh	packages/ai-parrot/src/parrot/a2a/mesh.py	55	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.nodes.base	packages/ai-parrot/src/parrot/flows/dev_loop/nodes/base.py	55	19	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.test_scope.guard	packages/ai-parrot/src/parrot/flows/dev_loop/test_scope/guard.py	55	1	ai-parrot,ai-parrot-integrations	True	False	False
parrot.knowledge.wiki.ledger.coder_reviews	packages/ai-parrot/src/parrot/knowledge/wiki/ledger/coder_reviews.py	55	3	ai-parrot,ai-parrot-integrations	True	False	False
parrot.knowledge.wiki.ledger.coder_suspensions	packages/ai-parrot/src/parrot/knowledge/wiki/ledger/coder_suspensions.py	55	4	ai-parrot,ai-parrot-integrations	True	False	False
parrot.outputs.cards.attachment	packages/ai-parrot/src/parrot/outputs/cards/attachment.py	55	0	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools,ai-parrot-visualizations	True	False	False
parrot.outputs.cards.markdown	packages/ai-parrot/src/parrot/outputs/cards/markdown.py	55	0	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools,ai-parrot-visualizations	True	False	False
parrot_tools.scraping.driver	packages/ai-parrot-tools/src/parrot_tools/scraping/driver.py	55	4	ai-parrot,ai-parrot-integrations,ai-parrot-loaders,ai-parrot-server,ai-parrot-tools	True	False	False
parrot_tools.scraping.drivers.abstract	packages/ai-parrot-tools/src/parrot_tools/scraping/drivers/abstract.py	55	1	ai-parrot,ai-parrot-integrations,ai-parrot-loaders,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.a2a.router	packages/ai-parrot/src/parrot/a2a/router.py	54	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.sdd_coder.models	packages/ai-parrot/src/parrot/flows/dev_loop/sdd_coder/models.py	54	9	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.worktree_environment	packages/ai-parrot/src/parrot/flows/dev_loop/worktree_environment.py	54	1	ai-parrot,ai-parrot-integrations	True	False	False
parrot.human.channels.cli	packages/ai-parrot/src/parrot/human/channels/cli.py	54	0	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.outputs.cards	packages/ai-parrot/src/parrot/outputs/cards/__init__.py	54	13	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools,ai-parrot-visualizations	True	False	False
parrot_tools.scraping.plan	packages/ai-parrot-tools/src/parrot_tools/scraping/plan.py	54	3	ai-parrot,ai-parrot-integrations,ai-parrot-loaders,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.a2a.orchestrator	packages/ai-parrot/src/parrot/a2a/orchestrator.py	53	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.dispatchers.claude	packages/ai-parrot/src/parrot/flows/dev_loop/dispatchers/claude.py	53	2	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.models.telemetry	packages/ai-parrot/src/parrot/flows/dev_loop/models/telemetry.py	53	2	ai-parrot,ai-parrot-integrations	True	False	False
parrot.knowledge.graphindex.extractors.odoo_code	packages/ai-parrot/src/parrot/knowledge/graphindex/extractors/odoo_code.py	53	2	ai-parrot,ai-parrot-integrations	True	False	False
parrot.a2a.mixin	packages/ai-parrot/src/parrot/a2a/mixin.py	52	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.bots.flows.agents.orchestrator	packages/ai-parrot/src/parrot/bots/flows/agents/orchestrator.py	52	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.dispatchers.llm	packages/ai-parrot/src/parrot/flows/dev_loop/dispatchers/llm.py	52	6	ai-parrot,ai-parrot-integrations	True	False	False
parrot.human.channels	packages/ai-parrot/src/parrot/human/channels/__init__.py	52	14	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.human.channels.telegram	packages/ai-parrot-integrations/src/parrot/human/channels/telegram.py	52	0	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.knowledge.ontology.exceptions	packages/ai-parrot/src/parrot/knowledge/ontology/exceptions.py	52	10	ai-parrot,ai-parrot-loaders,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.tools.repo.git_tools	packages/ai-parrot/src/parrot/tools/repo/git_tools.py	52	1	ai-parrot,ai-parrot-integrations,ai-parrot-tools	True	False	False
parrot_formdesigner.core.style	packages/parrot-formdesigner/src/parrot_formdesigner/core/style.py	52	1	ai-parrot,ai-parrot-integrations,parrot-formdesigner	True	False	False
parrot_loaders.markdown	packages/ai-parrot-loaders/src/parrot_loaders/markdown.py	52	2	ai-parrot,ai-parrot-integrations,ai-parrot-loaders,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.clients.moonshot.models	packages/ai-parrot-client-moonshot/src/parrot/clients/moonshot/models.py	51	1	ai-parrot,ai-parrot-client-moonshot,ai-parrot-integrations	True	False	False
parrot.clients.zai.models	packages/ai-parrot-client-zai/src/parrot/clients/zai/models.py	51	1	ai-parrot,ai-parrot-client-zai,ai-parrot-integrations	True	False	False
parrot.knowledge.graphindex	packages/ai-parrot/src/parrot/knowledge/graphindex/__init__.py	51	51	ai-parrot,ai-parrot-integrations	True	False	False
parrot.registry.capabilities.models	packages/ai-parrot/src/parrot/registry/capabilities/models.py	51	2	ai-parrot,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.tools.repo.models	packages/ai-parrot/src/parrot/tools/repo/models.py	51	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot_loaders.factory	packages/ai-parrot-loaders/src/parrot_loaders/factory.py	51	6	ai-parrot,ai-parrot-integrations,ai-parrot-server,ai-parrot-tools	True	False	False
parrot_tools.whatif	packages/ai-parrot-tools/src/parrot_tools/whatif.py	51	3	ai-parrot,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.bots.flows.agents.a2a_orchestrator	packages/ai-parrot/src/parrot/bots/flows/agents/a2a_orchestrator.py	50	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.bots.flows.agents.hr	packages/ai-parrot/src/parrot/bots/flows/agents/hr.py	50	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.bots.flows.core.checkpoint.store.durable	packages/ai-parrot/src/parrot/bots/flows/core/checkpoint/store/durable.py	50	1	ai-parrot,ai-parrot-integrations	True	False	False
parrot.bots.flows.core.checkpoint.store.redis	packages/ai-parrot/src/parrot/bots/flows/core/checkpoint/store/redis.py	50	1	ai-parrot,ai-parrot-integrations	True	False	False
parrot.bots.flows.core.transition	packages/ai-parrot/src/parrot/bots/flows/core/transition.py	50	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.bots.flows.flow.telemetry	packages/ai-parrot/src/parrot/bots/flows/flow/telemetry.py	50	4	ai-parrot,ai-parrot-integrations	True	False	False
parrot.clients.moonshot.client	packages/ai-parrot-client-moonshot/src/parrot/clients/moonshot/client.py	50	1	ai-parrot,ai-parrot-client-moonshot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.graph_memory	packages/ai-parrot/src/parrot/flows/dev_loop/graph_memory.py	50	7	ai-parrot,ai-parrot-integrations	True	False	False
parrot.flows.dev_loop.task_scheduler	packages/ai-parrot/src/parrot/flows/dev_loop/task_scheduler.py	50	5	ai-parrot,ai-parrot-integrations	True	False	False
parrot.registry.capabilities.registry	packages/ai-parrot/src/parrot/registry/capabilities/registry.py	50	1	ai-parrot,ai-parrot-server,ai-parrot-tools	True	False	False
parrot.tools.repo.graph_search	packages/ai-parrot/src/parrot/tools/repo/graph_search.py	50	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.tools.repo.schemas	packages/ai-parrot/src/parrot/tools/repo/schemas.py	50	0	ai-parrot,ai-parrot-integrations	True	False	False
parrot.voice.tts.models	packages/ai-parrot-integrations/src/parrot/voice/tts/models.py	50	3	ai-parrot,ai-parrot-integrations,ai-parrot-server,parrot-formdesigner	True	False	False
parrot.bots.flows.agents	packages/ai-parrot/src/parrot/bots/flows/agents/__init__.py	49	3	ai-parrot,ai-parrot-integrations	False	False	False
parrot.bots.flows.core	packages/ai-parrot/src/parrot/bots/flows/core/__init__.py	49	49	ai-parrot,ai-parrot-integrations	False	False	False
parrot.bots.flows.core.checkpoint.store	packages/ai-parrot/src/parrot/bots/flows/core/checkpoint/store/__init__.py	49	3	ai-parrot,ai-parrot-integrations	False	False	False
parrot.bots.flows.flow	packages/ai-parrot/src/parrot/bots/flows/flow/__init__.py	49	30	ai-parrot,ai-parrot-integrations	False	False	False
parrot.flows.dev_loop.definition	packages/ai-parrot/src/parrot/flows/dev_loop/definition.py	49	5	ai-parrot,ai-parrot-integrations	False	False	False
parrot.flows.dev_loop.dispatchers.gemini	packages/ai-parrot/src/parrot/flows/dev_loop/dispatchers/gemini.py	49	2	ai-parrot,ai-parrot-integrations	False	False	False
parrot.flows.dev_loop.replication	packages/ai-parrot/src/parrot/flows/dev_loop/replication.py	49	1	ai-parrot,ai-parrot-integrations	False	False	False
parrot.flows.dev_loop.run_bundle	packages/ai-parrot/src/parrot/flows/dev_loop/run_bundle.py	49	3	ai-parrot,ai-parrot-integrations	False	False	False
parrot.flows.dev_loop.streaming	packages/ai-parrot/src/parrot/flows/dev_loop/streaming.py	49	2	ai-parrot,ai-parrot-integrations	False	False	False
parrot.registry.routing.embedding_router	packages/ai-parrot/src/parrot/registry/routing/embedding_router.py	49	1	ai-parrot,ai-parrot-server,ai-parrot-tools	False	False	False
parrot.tools.repo.toolkit	packages/ai-parrot/src/parrot/tools/repo/toolkit.py	49	0	ai-parrot,ai-parrot-integrations	False	False	False
parrot.voice.tts.backend	packages/ai-parrot-integrations/src/parrot/voice/tts/backend.py	49	0	ai-parrot,ai-parrot-integrations,ai-parrot-server,parrot-formdesigner	False	False	False
parrot_formdesigner.core.resolution	packages/parrot-formdesigner/src/parrot_formdesigner/core/resolution.py	49	1	ai-parrot,ai-parrot-integrations,parrot-formdesigner	False	False	False
parrot_tools.scraping.drivers.playwright_config	packages/ai-parrot-tools/src/parrot_tools/scraping/drivers/playwright_config.py	49	0	ai-parrot,ai-parrot-integrations,ai-parrot-loaders,ai-parrot-server,ai-parrot-tools	False	False	False
parrot.bots.flows	packages/ai-parrot/src/parrot/bots/flows/__init__.py	48	89	ai-parrot,ai-parrot-integrations	False	True	False
parrot.bots.flows.core.checkpoint	packages/ai-parrot/src/parrot/bots/flows/core/checkpoint/__init__.py	48	11	ai-parrot,ai-parrot-integrations	False	False	False
parrot.bots.mixins.intent_router	packages/ai-parrot/src/parrot/bots/mixins/intent_router.py	48	1	ai-parrot,ai-parrot-server,ai-parrot-tools	False	False	False
parrot.flows.dev_loop.config	packages/ai-parrot/src/parrot/flows/dev_loop/config.py	48	1	ai-parrot,ai-parrot-integrations	False	False	False
